,Unnamed: 0,Participant,Triplet_Identity,UL_Item,UL_Value,UR_Item,UR_Value,LL_Item,LL_Value,LR_Item,LR_Value,Block_X,Block_Y,Chosen_Img,CHOICE_KEYPRESS,CHOICE_RT,CONF,CONF_RT,DV_Top,Value_Range,DV_Ratio,Chosen_Value,Chose_Highest,Unchosen_Mean,Unchosen_Low,Unchosen_High,Value_Position_1,Value_Position_2,Value_Position_3,Chosen_Position,UL_Dwell_Time,UR_Dwell_Time,LL_Dwell_Time,LR_Dwell_Time,Interest_Areas_Explored,Total_Dwell_Time,Switch,Chose_Item_1,Item1_DV,zItem1_DV,zSwitch,DT_Position_1,DT_Position_2,DT_Position_3,Item1_DTD,zItem1_DTD,High_Val,Med_Val,Low_Val,zHigh_Val,zMed_Val,zLow_Val,Weighted_VD,zWeighted_VD,Chosen_DT,Chose_Longest,Long_DT,Med_DT,Short_DT,zLong_DT,zMed_DT,zShort_DT,zWeighted_DTD,Block,CoM,CoM_Next,CoM_Total,Chose_Item_2,Item2_DV,Item2_DTD,zItem2_DTD,zItem2_DV,zCONF,zDT_Position_1,zDT_Position_2,zDT_Position_3,zValue_Position_1,zValue_Position_2,zValue_Position_3,zCHOICE_RT,VD,zVD,DTD,zDTD,RTBin,DVBin,Conf_Dich,UL_Saccades,UR_Saccades,LL_Saccades,LR_Saccades,Saccades_Position_1,Saccades_Position_2,Saccades_Position_3,Total_IA_Saccades,zTotal_IA_Saccades,zVD_sqrt,Repeat_Distance,Summed_Value,zSummed_Value,EDT_Dich,DDT_Dich,DVBin2
1372,1373,12,2,empty.png,-1.0,72_shapers_vegatable_crisps.png,1.35,25_wonderful_almonds.png,1.55,1_shapers_popcorn.png,1.5,300,195,25_wonderful_almonds.png,z,10165,14,2668,0.05,0.2,0.25,1.55,True,1.425,1.35,1.5,1.35,1.55,1.5,2.0,,3153.0,3164.0,2764.0,3,9081.0,5,0,-0.175,-0.298393754924,0.317898909206,3153.0,3164.0,2764.0,2953.0,0.838149047776,1.55,1.5,1.35,0.145741984234,1.00827507246,1.66310555059,-0.579452651814,-1.78660321664,3164.0,1,3164.0,3153.0,2764.0,0.741811708384,2.00715986302,3.4757408682,-3.07318509518,2.0,0.0,0.0,0.0,1,0.125,205.5,0.315702722305,0.213138396374,-1.90511821346,1.41018530506,1.42090383035,1.03113927461,0.503960470036,0.503960470036,0.859697272414,1.3202758667,-0.625,-1.71796520997,-1371.0,-2.19421275551,5,1,1.0,0,8,5,5,8.0,5.0,5.0,18.0,0.646274726343,0.797254425129,12.0,4.4,0.990096634339,1,1,2
1373,1374,12,25,33_walkers_smoky_bacon.png,1.0,67_sour_cream_and_chive_rice_crisps.png,1.75,empty.png,-1.0,38_milkybar.png,1.1,300,580,33_walkers_smoky_bacon.png,a,5456,78,2317,0.65,0.75,0.866666666667,1.0,False,1.425,1.1,1.75,1.0,1.75,1.1,1.0,1642.0,2342.0,,500.0,3,4484.0,4,1,-0.425,-0.724670547672,-0.326853808057,1642.0,2342.0,500.0,721.0,-1.01747755865,1.75,1.1,1.0,0.539861152869,0.101535897227,0.808666001664,0.14641638877,0.0516834819889,1642.0,0,2342.0,1642.0,500.0,-0.062404774933,0.0717986422444,-0.710201418686,0.316601503146,2.0,0.0,0.0,0.0,0,0.7,1271.0,1.36420915307,1.1935750197,1.14518919711,-0.0621503042168,0.619937668316,-1.17492811083,-0.118578934126,1.21543407479,0.0592894670631,-0.466348274896,0.15,0.153434667362,450.0,0.0906135644108,3,3,2.0,4,5,0,2,4.0,5.0,2.0,11.0,-0.557874856196,1.58335545463,44.0,3.85,0.5363023436,0,0,1
1374,1375,12,27,37_trail_mix.png,1.45,5_caramello.png,1.3,empty.png,-1.0,3_lindt_vanilla.png,1.45,300,580,3_lindt_vanilla.png,m,7964,44,2523,0.0,0.15,0.0,1.45,True,1.375,1.3,1.45,1.45,1.3,1.45,3.0,724.0,1754.0,,2017.0,3,4495.0,4,0,0.075,0.127883037824,-0.326853808057,724.0,1754.0,2017.0,855.5,-0.905657765384,1.45,1.45,1.3,-0.0513176000826,0.894932675557,1.54104275789,-0.602605173433,-1.84523772252,2017.0,1,2017.0,1754.0,724.0,-0.380373579164,0.215253610297,-0.296044584648,-0.337864710237,2.0,0.0,0.0,0.0,0,-0.15,383.5,0.490863815385,-0.255766075649,-0.475286614754,-0.956659959624,0.0469837713884,0.303253966783,0.681828871225,0.415026269441,0.681828871225,0.485202658872,-0.65,-1.77833294795,-99.0,-0.598222047692,4,1,1.0,1,8,0,5,1.0,8.0,5.0,14.0,-0.0418107493937,0.758450315056,12.0,4.2,0.825080528616,0,0,3
1375,1376,12,5,empty.png,-1.0,71_walkers_baked_crisps.png,1.15,50_nakd_rhubarb_and_custard.png,0.2,54_milkyway_magic_stars.png,1.65,300,195,71_walkers_baked_crisps.png,k,3897,58,3514,0.5,1.45,0.344827586207,1.15,False,0.925,0.2,1.65,1.15,0.2,1.65,1.0,,1867.0,566.0,510.0,3,2943.0,3,1,0.225,0.383649113473,-0.97160652532,1867.0,566.0,510.0,1839.0,-0.0880015075804,1.65,1.15,0.2,0.342801568552,0.214878294131,-1.1443386816,0.497323838931,0.940367889249,1867.0,1,1867.0,566.0,510.0,-0.527128411886,-1.3063937294,-0.691712274309,1.00683374315,2.0,0.0,0.0,0.0,0,-1.2,-622.5,-0.499091575844,-2.04612860519,0.191968131307,0.157092258383,-1.11061695914,-1.16518399694,0.148223667658,0.148223667658,-1.54152614364,-1.05784265518,0.4,0.757112047146,1046.0,0.838420531284,1,4,2.0,0,6,1,2,6.0,1.0,2.0,9.0,-0.901917594065,1.76371536125,25.0,3.0,-0.165016105723,0,1,3
1376,1377,12,34,46_wasabi_peanuts.png,0.25,8_cadbury_double_decker_bar.png,0.25,empty.png,-1.0,50_nakd_rhubarb_and_custard.png,0.2,300,580,8_cadbury_double_decker_bar.png,k,5369,58,1336,0.0,0.05,0.0,0.25,True,0.225,0.2,0.25,0.25,0.25,0.2,2.0,1560.0,2206.0,,414.0,3,4180.0,3,0,0.025,0.0426276792748,-0.97160652532,1560.0,2206.0,414.0,664.0,-1.06486587252,0.25,0.25,0.2,-2.41603261189,-1.82528485015,-1.1443386816,-0.0892430537169,-0.545131637968,2206.0,1,2206.0,1560.0,414.0,-0.195462489934,-0.0332308879367,-0.869208060325,0.37863359676,2.0,1.0,0.0,1.0,1,0.025,1219.0,1.31303849667,0.0426276792748,0.191968131307,-0.142052038142,0.487417719367,-1.25872749032,-1.45259194304,-1.45259194304,-1.54152614364,-0.499356620684,-0.1,-0.450242712422,439.0,0.0768117579752,2,2,2.0,4,8,0,2,4.0,8.0,2.0,14.0,-0.0418107493937,1.37961484333,51.0,0.7,-2.06270132154,0,0,3
1377,1378,12,30,12_szechuan_peanuts.png,0.95,68_skittles_wildberry.png,1.0,empty.png,-1.0,60_caramel_rice_crisps.png,2.0,300,580,60_caramel_rice_crisps.png,m,8780,32,1466,1.0,1.05,0.952380952381,2.0,True,0.975,0.95,1.0,0.95,1.0,2.0,3.0,1748.0,2982.0,,2276.0,3,7006.0,6,0,-0.55,-0.937808944046,0.962651626469,1748.0,2982.0,2276.0,1395.0,-0.457131531439,2.0,1.0,0.95,1.03251011366,-0.125148896582,0.68660320896,0.493405954468,0.930445720797,2276.0,0,2982.0,2276.0,1748.0,0.563749178014,0.883856229255,1.59724379952,-1.18019382256,2.0,0.0,0.0,0.0,0,-0.475,970.0,1.06800977657,-0.809925906222,-1.04721925423,0.0411373030524,1.24356095749,0.55562651662,-0.207513134721,-0.118578934126,1.66010507777,0.794798177993,0.525,1.05895073704,-168.0,-0.684797015333,4,5,1.0,4,7,0,5,4.0,7.0,5.0,16.0,0.302231988475,1.84730359319,32.0,3.95,0.618810396462,1,0,1
1378,1379,12,16,6_bounty.png,1.1,empty.png,-1.0,11_lindt_orange.png,2.0,59_crunchie.png,0.8,685,195,11_lindt_orange.png,z,4970,62,2792,0.9,1.2,0.75,2.0,True,0.95,0.8,1.1,1.1,2.0,0.8,2.0,1400.0,60.0,1442.0,750.0,4,3652.0,4,0,-0.3,-0.511532151298,-0.326853808057,1400.0,1442.0,750.0,1054.0,-0.740630040754,2.0,1.1,0.8,1.03251011366,0.101535897227,0.320414830848,0.50319966107,0.955248597859,1442.0,0,1400.0,750.0,60.0,-0.984025124427,-1.07071771046,-1.52372377126,0.90882757549,2.0,0.0,0.0,0.0,1,1.05,367.0,0.474626972487,1.79036252954,0.382612344468,-0.297957860435,-0.257032582083,-0.931325263501,0.0592894670631,1.66010507777,1.66010507777,-0.650739723784,0.5,0.99858299906,620.0,0.303914209324,2,5,2.0,6,0,4,3,6.0,4.0,3.0,13.0,-0.213832118328,1.83089126586,34.0,3.9,0.577556370031,0,0,2
1379,1380,12,44,55_bassetts_licorice_allsorts.png,0.15,10_hula_hoops_bbq_beef.png,0.95,63_kitkat.png,2.0,empty.png,-1.0,685,580,63_kitkat.png,z,4018,72,2525,1.05,1.85,0.567567567568,2.0,True,0.55,0.15,0.95,0.15,0.95,2.0,3.0,1094.0,911.0,981.0,,3,2986.0,2,0,-1.325,-2.25926700157,-1.61635924258,1094.0,911.0,981.0,1129.0,-0.678276996183,2.0,0.95,0.15,1.03251011366,-0.238491293486,-1.2664014743,1.01973073788,2.26338016822,981.0,0,1094.0,981.0,911.0,-1.28340498318,-0.77484183885,0.0497024151959,-0.556574427488,2.0,0.0,0.0,0.0,0,-0.125,-126.5,-0.0110022378222,-0.213138396374,0.859222877368,-0.596127745571,-0.774445029819,-0.706236232566,-1.63046034423,-0.207513134721,1.66010507777,-1.01193449609,0.975,2.14557002065,-342.5,-0.903743853788,1,5,2.0,6,2,2,0,6.0,2.0,2.0,10.0,-0.729896225131,2.12111995158,43.0,3.1,-0.0825080528616,0,0,1
1380,1381,12,35,23_kp_grazing_mix.png,0.8,49_food_doctor_roasted_beans.png,0.85,empty.png,-1.0,24_twix.png,0.9,300,580,23_kp_grazing_mix.png,a,4052,38,2944,0.05,0.1,0.5,0.8,False,0.875,0.85,0.9,0.8,0.85,0.9,1.0,1629.0,748.0,,418.0,3,2795.0,3,1,-0.075,-0.127883037824,-0.97160652532,1629.0,748.0,418.0,1464.0,-0.399766730434,0.9,0.85,0.8,-1.13514531383,-0.465176087295,0.320414830848,-0.329207398891,-1.15284906248,1629.0,1,1629.0,748.0,418.0,-0.759979413138,-1.07327940632,-0.861812402575,0.710884377732,2.0,0.0,0.0,0.0,0,-1.11022302463e-16,-275.5,-0.157625849446,-2.20855744747e-16,-0.761252934494,-0.0748176522781,-0.93327408628,-1.25482984476,-0.474315736504,-0.38538153591,-0.296447335315,-0.999034682794,-0.35,-1.05392009221,672.0,0.369159112474,1,1,1.0,7,1,0,1,7.0,1.0,1.0,9.0,-0.901917594065,1.14002619976,49.0,2.55,-0.5363023436,0,0,2
1381,1382,12,39,32_snickers.png,2.0,45_gb_ginger.png,1.1,65_doritos_chilli.png,1.7,empty.png,-1.0,685,580,32_snickers.png,a,13637,6,2842,0.3,0.9,0.333333333333,2.0,True,1.4,1.1,1.7,2.0,1.1,1.7,1.0,4124.0,1628.0,3679.0,,3,9431.0,10,1,0.6,1.0230643026,3.54166249552,4124.0,1628.0,3679.0,5149.5,2.66426187977,2.0,1.7,1.1,1.03251011366,1.46164466008,1.05279158707,-0.166570629675,-0.740966211939,4124.0,1,4124.0,3679.0,1628.0,1.6810426378,2.6808858737,1.375374067,-1.49949509783,2.0,0.0,1.0,1.0,0,-0.75,-2273.5,-2.12375991672,-1.27883037824,-2.28640663978,2.35633876411,-0.0757920636675,1.92272569585,1.66010507777,0.0592894670631,1.1264998742,2.63757444805,-0.25,-0.812449140293,-369.0,-0.936993660201,5,2,1.0,11,4,7,0,11.0,4.0,7.0,22.0,1.33436020208,1.24142284821,16.0,4.8,1.32012884579,1,1,4
1382,1383,12,18,33_walkers_smoky_bacon.png,1.0,empty.png,-1.0,35_mms_plain.png,2.0,7_skips_prawn.png,0.65,685,195,33_walkers_smoky_bacon.png,a,6650,4,3229,1.0,1.35,0.740740740741,1.0,False,1.325,0.65,2.0,1.0,2.0,0.65,1.0,2754.0,,852.0,1124.0,3,4730.0,4,1,-0.325,-0.554159830573,-0.326853808057,2754.0,852.0,1124.0,2890.0,0.785772490337,2.0,1.0,0.65,1.03251011366,-0.125148896582,-0.045773547264,0.675539087057,1.39170373884,2754.0,1,2754.0,1124.0,852.0,0.340681832277,-0.591680584997,-0.0593835366265,0.823826099679,1.0,,0.0,0.0,0,1.175,-1087.0,-0.956183304696,2.00350092592,-2.38172874636,1.02139516072,-0.831935301789,-0.566895403891,-0.118578934126,1.66010507777,1.66010507777,-0.0133371844175,0.675,1.42115716491,1204.0,1.03666466009,3,5,1.0,10,0,2,5,10.0,2.0,5.0,17.0,0.474253357409,1.94286823878,38.0,3.65,0.371286237877,0,1,2
1383,1384,12,15,15_jacobs_mini_cheddars.png,2.2,empty.png,-1.0,20_crunch.png,2.4,19_pistachios.png,1.45,685,195,20_crunch.png,z,4991,62,1703,0.2,0.95,0.210526315789,2.4,True,1.825,1.45,2.2,2.2,2.4,1.45,2.0,2058.0,126.0,1113.0,496.0,4,3793.0,5,0,0.275,0.468904472023,0.317898909206,2058.0,1113.0,496.0,1749.5,-0.162409474101,2.4,2.2,1.45,1.82074845093,2.59506862912,1.907231136,-0.408845688574,-1.3545355933,1113.0,1,1113.0,496.0,126.0,-1.2648160377,-1.39605308443,-1.40169541837,0.846206063128,3.0,0.0,,0.0,1,0.575,-164.0,-0.0479041534992,0.980436623321,0.382612344468,0.343204833745,-0.577613929174,-1.17882575639,2.01584188014,2.37157868252,2.37157868252,-0.642772192042,-0.525,-1.47649425806,554.0,0.221103370711,2,1,2.0,7,0,1,1,7.0,1.0,1.0,9.0,-0.901917594065,0.936528467427,,6.05,2.35147950656,1,0,3
1384,1385,12,2,empty.png,-1.0,1_shapers_popcorn.png,1.5,72_shapers_vegatable_crisps.png,1.35,25_wonderful_almonds.png,1.55,300,195,25_wonderful_almonds.png,m,3498,56,1005,0.05,0.2,0.25,1.55,True,1.425,1.35,1.5,1.5,1.35,1.55,3.0,,600.0,558.0,1148.0,3,2306.0,3,0,0.05,0.0852553585497,-0.97160652532,600.0,558.0,1148.0,895.0,-0.872818495243,1.55,1.5,1.35,0.145741984234,1.00827507246,1.66310555059,-0.579452651814,-1.78660321664,1148.0,1,1148.0,600.0,558.0,-1.2305732434,-1.26284489981,-0.602964381301,0.283873105208,3.0,0.0,,0.0,0,-0.175,-316.0,-0.197479918377,-0.298393754924,0.0966460247271,-1.0774869719,-1.11841225025,-0.543509530547,0.77076307182,0.77076307182,0.503960470036,-1.20922575828,-0.625,-1.71796520997,269.0,-0.136488886938,1,1,1.0,0,2,1,3,2.0,1.0,3.0,6.0,-1.41798170087,0.797254425129,,4.4,0.990096634339,0,0,3
1385,1386,12,22,21_kellogs_mint_bars.png,0.75,empty.png,-1.0,62_cadbury_wispa.png,0.9,16_peanuts.png,0.6,685,195,16_peanuts.png,m,8020,38,1346,0.15,0.3,0.5,0.6,False,0.825,0.75,0.9,0.75,0.9,0.6,3.0,2084.0,,2374.0,2093.0,3,6551.0,4,0,0.0,1.31461752826e-18,-0.326853808057,2084.0,2374.0,2093.0,1943.5,-0.00112293214528,0.9,0.75,0.6,-1.13514531383,-0.691860881103,-0.167836339968,-0.126512450806,-0.639517585162,2093.0,0,2374.0,2093.0,2084.0,-0.0310970772856,0.649461058241,2.21847905058,-1.90271069658,3.0,0.0,,0.0,0,0.225,285.5,0.394426809083,0.383649113473,-0.761252934494,0.368539529868,0.651118832775,0.377309232372,-0.563249937099,-0.296447335315,-0.296447335315,0.506449410185,-0.15,-0.570978188379,-761.0,-1.42883985318,4,2,1.0,4,0,5,4,4.0,5.0,4.0,13.0,-0.213832118328,1.33514105621,,2.25,-0.783826502185,0,1,2
1386,1387,12,27,3_lindt_vanilla.png,1.45,37_trail_mix.png,1.45,empty.png,-1.0,5_caramello.png,1.3,300,580,3_lindt_vanilla.png,a,6878,56,2055,0.0,0.15,0.0,1.45,True,1.375,1.3,1.45,1.45,1.45,1.3,1.0,2704.0,2004.0,,386.0,3,5094.0,4,1,0.075,0.127883037824,-0.326853808057,2704.0,2004.0,386.0,1895.0,-0.0414445676343,1.45,1.45,1.3,-0.0513176000826,0.894932675557,1.54104275789,-0.602605173433,-1.84523772252,2704.0,1,2704.0,2004.0,386.0,0.291763554703,0.535465592556,-0.92097766458,0.38677768009,3.0,0.0,,0.0,0,0.075,459.0,0.565159672282,0.127883037824,0.0966460247271,0.972674591254,0.290586618722,-1.28601100922,0.681828871225,0.681828871225,0.415026269441,0.0731674459251,-0.65,-1.77833294795,507.0,0.162132015941,3,1,1.0,10,4,0,2,10.0,4.0,2.0,16.0,0.302231988475,0.758450315056,,4.2,0.825080528616,0,1,3
1387,1388,12,38,71_walkers_baked_crisps.png,1.15,35_mms_plain.png,2.0,31_beef_jerky.png,1.15,empty.png,-1.0,685,580,35_mms_plain.png,k,4018,68,1581,0.85,0.85,1.0,2.0,True,1.15,1.15,1.15,1.15,2.0,1.15,2.0,1220.0,1091.0,748.0,,3,3059.0,3,0,-0.425,-0.724670547672,-0.97160652532,1220.0,1091.0,748.0,1048.5,-0.745202597355,2.0,1.15,1.15,1.03251011366,0.214878294131,1.17485437978,0.250074576537,0.314201177498,1091.0,0,1220.0,1091.0,748.0,-1.16013092369,-0.633948566656,-0.251670638144,-0.377066145736,3.0,0.0,,0.0,1,0.85,107.0,0.21877369046,1.44934109534,0.668578664208,-0.473351910515,-0.599050979739,-0.93327408628,0.148223667658,1.66010507777,0.148223667658,-1.01193449609,0.275,0.455273357254,-245.0,-0.781409660382,1,4,2.0,5,3,2,0,5.0,3.0,2.0,10.0,-0.729896225131,1.67596336046,,4.3,0.907588581478,0,0,1
1388,1389,12,9,empty.png,-1.0,21_kellogs_mint_bars.png,0.75,5_caramello.png,1.3,39_milkyway.png,0.65,300,195,5_caramello.png,z,9074,34,1404,0.55,0.65,0.846153846154,1.3,True,0.7,0.65,0.75,0.75,1.3,0.65,2.0,,1667.0,2895.0,2654.0,3,7216.0,6,0,-0.225,-0.383649113473,0.962651626469,1667.0,2895.0,2654.0,1546.5,-0.331178381406,1.3,0.75,0.65,-0.346906976558,-0.691860881103,-0.045773547264,0.219709921348,0.237301711312,2895.0,1,2895.0,2654.0,1667.0,0.478631375036,1.36801674643,1.44748173007,-1.55943987137,3.0,0.0,,0.0,1,0.6,734.5,0.836265746122,1.0230643026,-0.951897147655,-0.0377900194835,1.15878716662,0.923954021788,-0.563249937099,-0.563249937099,0.415026269441,0.906343622382,0.225,0.334537881297,-592.5,-1.21742127278,5,4,1.0,0,3,6,8,3.0,6.0,8.0,17.0,0.474253357409,1.63954801993,,2.7,-0.412540264308,1,0,2
1389,1390,12,45,72_shapers_vegatable_crisps.png,1.35,24_twix.png,0.9,48_mentos_mint.png,0.9,empty.png,-1.0,685,580,72_shapers_vegatable_crisps.png,a,8401,36,1408,0.45,0.45,1.0,1.35,True,0.9,0.9,0.9,1.35,0.9,0.9,1.0,3712.0,2160.0,728.0,,3,6600.0,6,1,0.45,0.767298226947,0.962651626469,3712.0,2160.0,728.0,2996.0,0.873898126663,1.35,0.9,0.9,-0.2483771844,-0.35183369039,0.564540416256,-0.00690474190049,-0.336607214226,3712.0,1,3712.0,2160.0,728.0,1.27795603059,0.735277869486,-0.288648926897,0.728887513768,3.0,1.0,,2.0,0,-0.225,-60.0,0.0544371593117,-0.383649113473,-0.856575041075,1.9548812717,0.442594795457,-0.952762314067,0.503960470036,-0.296447335315,-0.296447335315,0.651003200362,0.0,-0.208771760509,1188.0,1.01658930527,4,2,1.0,8,6,2,0,8.0,6.0,2.0,16.0,0.302231988475,1.46451632557,,3.15,-0.0412540264308,1,1,3
1390,1391,12,1,empty.png,-1.0,68_skittles_wildberry.png,1.0,9_hovis_crackers.png,1.15,2_maynards_winegums.png,1.0,300,195,68_skittles_wildberry.png,k,7779,26,1865,0.15,0.15,1.0,1.0,False,1.075,1.0,1.15,1.0,1.15,1.0,1.0,,2565.0,2402.0,566.0,3,5533.0,4,1,-0.075,-0.127883037824,-0.326853808057,2565.0,2402.0,566.0,1647.0,-0.247625301681,1.15,1.0,1.0,-0.642496353034,-0.125148896582,0.808666001664,-0.337177592915,-1.17303383527,2565.0,1,2565.0,2402.0,566.0,0.155770743047,1.04524306831,-0.5881730658,-0.352089237946,3.0,0.0,,0.0,0,0.15,836.5,0.936638956764,0.255766075649,-1.33318557398,0.837231408137,0.678402351676,-1.11061695914,-0.118578934126,-0.118578934126,0.148223667658,0.415012498288,-0.35,-1.05392009221,-120.0,-0.624570950887,4,1,1.0,0,8,6,1,8.0,6.0,1.0,15.0,0.13021061954,1.14002619976,,3.15,-0.0412540264308,0,0,2
1391,1392,12,12,empty.png,-1.0,42_dairy_milk_fruit_and_nut.png,0.9,22_no_sugar_toffees.png,0.25,28_nakd_banana_crunch.png,0.35,300,195,42_dairy_milk_fruit_and_nut.png,k,5425,46,1613,0.55,0.65,0.846153846154,0.9,True,0.3,0.25,0.35,0.9,0.25,0.35,1.0,,2999.0,442.0,658.0,3,4099.0,3,1,0.6,1.0230643026,-0.97160652532,2999.0,442.0,658.0,3107.0,0.966180632628,0.9,0.35,0.25,-1.13514531383,-1.59860005634,-1.0222758889,0.411067642652,0.721921297056,2999.0,1,2999.0,658.0,442.0,0.58038139239,-1.18855571993,-0.817438456071,1.98507631975,3.0,0.0,,0.0,0,-0.375,-1386.5,-1.25090660457,-0.639415189122,-0.379964508174,1.26012595111,-1.23144397142,-1.02097111132,-0.296447335315,-0.296447335315,-1.45259194304,-0.478109869372,0.425,0.817479785125,2120.0,2.18597872327,2,5,1.0,0,9,2,1,9.0,2.0,1.0,12.0,-0.385853487262,1.78074692573,,1.5,-1.40263689865,0,1,4
1392,1393,12,42,31_beef_jerky.png,1.15,43_mccoys_steak_crisps.png,0.8,37_trail_mix.png,1.45,empty.png,-1.0,685,580,43_mccoys_steak_crisps.png,k,3181,64,2561,0.3,0.65,0.461538461538,0.8,False,1.3,1.15,1.45,1.15,0.8,1.45,2.0,410.0,1436.0,638.0,,3,2484.0,3,0,0.025,0.0426276792748,-0.97160652532,410.0,1436.0,638.0,11.0,-1.60775304725,1.45,1.15,0.8,-0.0513176000826,0.214878294131,0.320414830848,-0.055231373373,-0.458995963241,1436.0,1,1436.0,638.0,410.0,-0.948803964574,-1.21417267851,-0.876603718076,0.664272630497,3.0,0.0,,0.0,1,-0.5,912.0,1.01093481366,-0.852553585497,0.477934451048,-1.26262513587,-0.262879050419,-1.04045933911,0.148223667658,-0.474315736504,0.681828871225,-1.32949754695,-0.1,-0.450242712422,593.0,0.270037048073,1,2,2.0,1,7,1,0,1.0,7.0,1.0,9.0,-0.901917594065,1.37961484333,,3.4,0.165016105723,0,0,3
1393,1394,12,37,36_nature_valley_protein_bars.png,1.2,58_walnut_whip.png,1.5,69_maple_pecan.png,1.65,empty.png,-1.0,685,580,69_maple_pecan.png,z,4486,60,1559,0.15,0.45,0.333333333333,1.65,True,1.35,1.2,1.5,1.2,1.5,1.65,3.0,490.0,1816.0,1288.0,,3,3594.0,4,0,-0.375,-0.639415189122,-0.326853808057,490.0,1816.0,1288.0,226.0,-1.42900765281,1.65,1.5,1.2,0.342801568552,1.00827507246,1.29691717248,-0.394241611957,-1.31755029941,1288.0,0,1816.0,1288.0,490.0,-0.577025055012,-0.381621524635,-0.728690563063,0.232746206334,3.0,0.0,,0.0,0,0.075,927.0,1.02569557993,0.127883037824,0.287290237887,-1.18467222473,0.107397277527,-0.407091936041,0.237157868252,0.77076307182,1.0375656736,-0.834372360125,-0.45,-1.29539104412,283.0,-0.118922951475,2,1,2.0,3,5,2,0,3.0,5.0,2.0,10.0,-0.729896225131,1.0286830339,,4.35,0.948842607908,0,0,2
1394,1395,12,40,32_snickers.png,2.0,61_marmite_crisps.png,1.0,20_crunch.png,2.4,empty.png,-1.0,685,580,32_snickers.png,a,9347,12,2602,0.4,1.4,0.285714285714,2.0,False,1.7,1.0,2.4,2.0,1.0,2.4,1.0,3267.0,2678.0,1826.0,,3,7771.0,8,1,0.3,0.511532151298,2.25215706099,3267.0,2678.0,1826.0,2841.0,0.745035167884,2.4,2.0,1.0,1.82074845093,2.1416990415,0.808666001664,0.0268997296948,-0.250996302322,3267.0,1,3267.0,2678.0,1826.0,0.842583360186,1.39875709673,1.74145912566,-1.43503961659,3.0,0.0,,0.0,0,-1.2,131.5,0.242882942036,-2.04612860519,-2.00044032004,1.52126820345,0.947339895132,0.11714139142,1.66010507777,-0.118578934126,2.37157868252,1.00992153503,-0.1,-0.450242712422,-324.0,-0.880531724783,5,2,1.0,7,6,3,0,7.0,6.0,3.0,16.0,0.302231988475,1.37961484333,,5.4,1.81517716296,1,1,3
1395,1396,12,6,empty.png,-1.0,25_wonderful_almonds.png,1.55,45_gb_ginger.png,1.1,34_hobnob_flapjack.png,0.6,300,195,25_wonderful_almonds.png,k,3985,56,1432,0.45,0.95,0.473684210526,1.55,True,0.85,0.6,1.1,1.55,1.1,0.6,1.0,,1330.0,892.0,438.0,3,2660.0,3,1,0.7,1.1935750197,-0.97160652532,1330.0,892.0,438.0,1103.0,-0.699892718301,1.55,1.1,0.6,0.145741984234,0.101535897227,-0.167836339968,0.200971618429,0.189846356303,1330.0,1,1330.0,892.0,438.0,-1.05251071303,-0.888837304534,-0.824834113821,0.275010767581,3.0,0.0,,0.0,0,0.025,8.0,0.121352633073,0.0426276792748,0.0966460247271,-0.366166657689,-0.792958846216,-1.23534161697,0.859697272414,0.859697272414,0.0592894670631,-1.02445490311,0.15,0.153434667362,219.0,-0.199224370736,1,3,1.0,0,6,0,2,6.0,0.0,2.0,8.0,-1.073938963,1.58335545463,,3.25,0.0412540264308,0,0,4
1396,1397,12,33,38_milkybar.png,1.1,64_nestle_aero_mint.png,0.05,empty.png,-1.0,52_discos_salt_vinegar.png,0.3,300,580,52_discos_salt_vinegar.png,m,6675,54,902,0.8,1.05,0.761904761905,0.3,False,0.575,0.05,1.1,1.1,0.05,0.3,3.0,2142.0,1569.0,,1398.0,3,5109.0,5,0,0.925,1.57722413317,0.317898909206,2142.0,1569.0,1398.0,2056.5,0.0928223216745,1.1,0.3,0.05,-0.741026145192,-1.71194245324,-1.51052705971,0.761415108017,1.6091875248,1398.0,0,2142.0,1569.0,1398.0,-0.258077885229,-0.0217032565754,0.950123746341,-0.791676694509,3.0,0.0,,0.0,0,-0.65,-201.0,-0.0843140436339,-1.10831966115,0.00132391814695,0.425055390449,-0.133282335638,-0.299906683214,0.0592894670631,-1.80832874542,-1.36365774245,-0.00385202758165,0.775,1.66262811682,-126.0,-0.632099208943,3,5,1.0,6,5,0,4,6.0,5.0,4.0,15.0,0.13021061954,2.00404788994,,1.45,-1.44389092508,1,1,4
